Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
1,Bot 10,B10,True,True,-17.018,0,-1,0,0,0,45.034,1.000,Stuck,80,q_table_v6.json,True,45.034,TurnLeftAndAccelerate,cp:0|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
2,Bot 07,B07,True,True,521.599,15,14,0,8,0,225.852,0.995,RaceComplete,259,q_table_v6.json,True,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
3,Bot 03,B03,True,True,516.240,15,14,0,3,1,239.048,0.990,RaceComplete,262,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
4,Bot 06,B06,True,True,513.895,15,14,0,3,0,268.088,0.985,RaceComplete,267,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
5,Bot 08,B08,True,True,503.895,15,14,0,3,4,269.260,0.980,RaceComplete,267,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
6,Bot 01,B01,True,True,509.230,15,14,0,2,1,274.978,0.975,RaceComplete,268,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
7,Bot 05,B05,True,True,512.240,15,14,0,3,1,275.559,0.970,RaceComplete,268,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
8,Bot 09,B09,True,True,511.421,15,14,0,3,1,279.634,0.966,RaceComplete,270,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
9,Bot 02,B02,True,True,509.489,15,14,0,1,2,285.932,0.961,RaceComplete,270,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
10,Bot 04,B04,True,True,506.003,15,14,0,7,3,298.218,0.956,RaceComplete,271,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
11,Bot 10,B10,True,True,520.037,15,14,0,0,0,271.274,0.951,RaceComplete,278,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
12,Bot 07,B07,True,True,523.574,15,14,0,14,0,257.286,0.946,RaceComplete,305,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
13,Bot 03,B03,True,True,524.708,15,14,0,5,0,246.941,0.942,RaceComplete,305,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
14,Bot 08,B08,True,True,528.735,15,14,0,3,0,246.058,0.937,RaceComplete,307,q_table_v6.json,True,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
15,Bot 02,B02,True,True,524.545,15,14,0,1,0,238.268,0.932,RaceComplete,307,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
16,Bot 06,B06,True,True,524.498,15,14,0,4,1,257.969,0.928,RaceComplete,307,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
17,Bot 09,B09,True,True,523.785,15,14,0,8,0,258.587,0.923,RaceComplete,309,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
18,Bot 04,B04,True,True,521.579,15,14,0,1,1,244.410,0.918,RaceComplete,309,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
19,Bot 01,B01,True,True,515.153,15,14,0,1,2,272.856,0.914,RaceComplete,310,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
20,Bot 10,B10,True,True,522.834,15,14,0,1,1,243.782,0.909,RaceComplete,311,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
21,Bot 05,B05,True,True,510.008,15,14,0,0,4,287.362,0.905,RaceComplete,311,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
22,Bot 03,B03,True,True,528.129,15,14,0,2,1,219.922,0.900,RaceComplete,326,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
23,Bot 07,B07,True,True,525.585,15,14,0,13,0,252.223,0.896,RaceComplete,328,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
24,Bot 06,B06,True,True,531.603,15,14,0,3,0,235.612,0.891,RaceComplete,329,q_table_v6.json,True,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
25,Bot 08,B08,True,True,523.510,15,14,0,6,1,258.302,0.887,RaceComplete,332,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
26,Bot 01,B01,True,True,526.931,15,14,0,3,1,234.581,0.882,RaceComplete,332,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
27,Bot 02,B02,True,True,522.326,15,14,0,6,2,262.448,0.878,RaceComplete,332,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
28,Bot 09,B09,True,True,520.252,15,14,0,0,2,253.405,0.873,RaceComplete,332,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
29,Bot 04,B04,True,True,527.111,15,14,0,0,1,262.364,0.869,RaceComplete,332,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
30,Bot 05,B05,True,True,522.189,15,14,0,0,1,259.412,0.865,RaceComplete,336,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
31,Bot 10,B10,True,True,517.782,15,14,0,1,3,270.621,0.860,RaceComplete,337,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
32,Bot 03,B03,True,True,530.496,15,14,0,4,0,235.000,0.856,RaceComplete,347,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
33,Bot 01,B01,True,True,528.590,15,14,0,2,1,199.739,0.852,RaceComplete,348,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
34,Bot 07,B07,True,True,521.654,15,14,0,10,2,250.026,0.848,RaceComplete,348,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
35,Bot 08,B08,True,True,528.116,15,14,0,7,0,234.675,0.843,RaceComplete,349,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
36,Bot 09,B09,True,True,531.147,15,14,0,1,0,222.059,0.839,RaceComplete,349,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
37,Bot 06,B06,True,True,516.996,15,14,0,5,3,259.736,0.835,RaceComplete,350,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
38,Bot 02,B02,True,True,521.816,15,14,0,2,1,242.888,0.831,RaceComplete,350,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
39,Bot 05,B05,True,True,524.607,15,14,0,0,1,244.963,0.827,RaceComplete,353,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:left|speed:slow|progress:fresh|bomb:False|fsm:Recover
40,Bot 10,B10,True,True,522.435,15,14,0,0,2,238.075,0.822,RaceComplete,353,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
41,Bot 04,B04,True,True,521.968,15,14,0,1,1,264.627,0.818,RaceComplete,353,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
42,Bot 02,B02,True,True,58.931,2,1,2,0,4,63.316,0.814,Stuck,356,q_table_v6.json,False,45.017,RecoveryTurn,cp:2|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
43,Bot 03,B03,True,True,529.588,15,14,0,8,0,235.671,0.810,RaceComplete,363,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
44,Bot 07,B07,True,True,523.693,15,14,0,6,2,238.081,0.806,RaceComplete,392,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:left|speed:slow|progress:fresh|bomb:False|fsm:Recover
45,Bot 08,B08,True,True,533.008,15,14,0,0,0,218.239,0.802,RaceComplete,392,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
46,Bot 10,B10,True,True,317.576,9,8,9,4,0,164.640,0.798,Stuck,394,q_table_v6.json,False,45.059,Coast,cp:9|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
47,Bot 01,B01,True,True,517.875,15,14,0,5,3,251.769,0.794,RaceComplete,394,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
48,Bot 06,B06,True,True,528.411,15,14,0,8,1,216.912,0.790,RaceComplete,394,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
49,Bot 09,B09,True,True,521.886,15,14,0,1,1,249.527,0.786,RaceComplete,395,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
50,Bot 05,B05,True,True,523.470,15,14,0,2,3,248.611,0.782,RaceComplete,398,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
51,Bot 04,B04,True,True,526.079,15,14,0,0,0,252.179,0.778,RaceComplete,398,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
52,Bot 02,B02,True,True,521.894,15,14,0,4,2,265.046,0.774,RaceComplete,405,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
53,Bot 06,B06,True,True,307.550,9,8,9,0,0,175.426,0.771,Stuck,430,q_table_v6.json,False,45.059,Brake,cp:9|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
54,Bot 03,B03,True,True,525.443,15,14,0,2,1,242.804,0.767,RaceComplete,433,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
55,Bot 07,B07,True,True,522.460,15,14,0,3,3,230.937,0.763,RaceComplete,445,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
56,Bot 01,B01,True,True,530.801,15,14,0,2,1,223.303,0.759,RaceComplete,445,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
57,Bot 08,B08,True,True,528.676,15,14,0,10,1,230.692,0.755,RaceComplete,445,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
58,Bot 10,B10,True,True,528.241,15,14,0,1,1,234.756,0.751,RaceComplete,445,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
59,Bot 09,B09,True,True,529.757,15,14,0,7,0,227.705,0.748,RaceComplete,446,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
60,Bot 04,B04,True,True,530.216,15,14,0,0,1,230.939,0.744,RaceComplete,454,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
61,Bot 05,B05,True,True,529.463,15,14,0,5,0,237.660,0.740,RaceComplete,454,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
62,Bot 01,B01,True,True,210.270,6,5,6,3,0,125.800,0.737,Stuck,471,q_table_v6.json,False,45.059,RecoveryTurn,cp:6|dist:medium|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Recover
63,Bot 02,B02,True,True,526.471,15,14,0,2,2,239.818,0.733,RaceComplete,471,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
64,Bot 03,B03,True,True,535.822,15,14,0,1,0,196.007,0.729,RaceComplete,471,q_table_v6.json,True,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
65,Bot 06,B06,True,True,526.211,15,14,0,3,3,227.039,0.726,RaceComplete,473,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
66,Bot 02,B02,True,True,55.256,2,1,2,0,4,67.739,0.722,Stuck,474,q_table_v6.json,False,45.082,TurnRightAndAccelerate,cp:2|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
67,Bot 08,B08,True,True,527.066,15,14,0,0,1,222.891,0.718,RaceComplete,474,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
68,Bot 07,B07,True,True,529.286,15,14,0,3,0,226.626,0.715,RaceComplete,474,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
69,Bot 10,B10,True,True,527.666,15,14,0,1,1,230.691,0.711,RaceComplete,479,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
70,Bot 09,B09,True,True,534.765,15,14,0,1,0,213.602,0.708,RaceComplete,479,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
71,Bot 06,B06,True,True,80.043,3,2,3,2,5,108.046,0.704,Stuck,491,q_table_v6.json,False,45.060,Coast,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
72,Bot 04,B04,True,True,531.957,15,14,0,4,0,222.642,0.701,RaceComplete,491,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
73,Bot 05,B05,True,True,529.991,15,14,0,8,1,226.959,0.697,RaceComplete,491,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
74,Bot 01,B01,True,True,530.383,15,14,0,2,1,207.705,0.694,RaceComplete,491,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
75,Bot 03,B03,True,True,523.871,15,14,0,12,2,239.733,0.690,RaceComplete,497,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
76,Bot 10,B10,True,True,532.465,15,14,0,6,1,172.106,0.687,RaceComplete,497,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
77,Bot 08,B08,True,True,536.596,15,14,0,0,0,194.182,0.683,RaceComplete,497,q_table_v6.json,True,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
78,Bot 07,B07,True,True,524.363,15,14,0,3,2,199.321,0.680,RaceComplete,497,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
79,Bot 02,B02,True,True,528.945,15,14,0,2,2,217.138,0.676,RaceComplete,497,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
80,Bot 09,B09,True,True,531.756,15,14,0,0,1,199.652,0.673,RaceComplete,498,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
81,Bot 04,B04,True,True,536.865,15,14,0,1,0,173.601,0.670,RaceComplete,499,q_table_v6.json,True,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
82,Bot 06,B06,True,True,530.988,15,14,0,1,3,209.279,0.666,RaceComplete,500,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
83,Bot 01,B01,True,True,539.430,15,14,0,0,0,175.341,0.663,RaceComplete,500,q_table_v6.json,True,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
84,Bot 05,B05,True,True,531.599,15,14,0,1,1,210.195,0.660,RaceComplete,500,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
85,Bot 08,B08,True,True,534.437,15,14,0,3,1,181.810,0.656,RaceComplete,501,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
86,Bot 02,B02,True,True,534.818,15,14,0,6,1,176.343,0.653,RaceComplete,503,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
87,Bot 07,B07,True,True,539.450,15,14,0,1,0,186.129,0.650,RaceComplete,509,q_table_v6.json,True,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
88,Bot 03,B03,True,True,525.332,15,14,0,3,2,217.831,0.647,RaceComplete,514,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
89,Bot 10,B10,True,True,523.741,15,14,0,4,4,215.007,0.643,RaceComplete,515,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
90,Bot 01,B01,True,True,198.423,6,5,6,0,2,132.777,0.640,Stuck,521,q_table_v6.json,False,45.061,TurnRightAndAccelerate,cp:6|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
91,Bot 09,B09,True,True,532.339,15,14,0,0,1,197.747,0.637,RaceComplete,521,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
92,Bot 05,B05,True,True,162.246,5,4,5,4,6,117.748,0.634,Stuck,522,q_table_v6.json,False,45.057,Coast,cp:5|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Collect
93,Bot 04,B04,True,True,539.128,15,14,0,5,0,190.302,0.631,RaceComplete,523,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
94,Bot 06,B06,True,True,526.608,15,14,0,0,2,218.906,0.627,RaceComplete,526,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
95,Bot 07,B07,True,True,536.077,15,14,0,3,1,160.403,0.624,RaceComplete,529,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
96,Bot 08,B08,True,True,534.771,15,14,0,4,1,184.802,0.621,RaceComplete,530,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
97,Bot 02,B02,True,True,539.320,15,14,0,3,0,185.958,0.618,RaceComplete,530,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
98,Bot 03,B03,True,True,537.347,15,14,0,7,0,180.819,0.615,RaceComplete,530,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
99,Bot 10,B10,True,True,542.240,15,14,0,6,0,169.775,0.612,RaceComplete,530,q_table_v6.json,True,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
100,Bot 01,B01,True,True,533.194,15,14,0,0,1,177.413,0.609,RaceComplete,531,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
101,Bot 05,B05,True,True,531.331,15,14,0,3,2,182.729,0.606,RaceComplete,531,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
102,Bot 09,B09,True,True,531.576,15,14,0,0,3,210.440,0.603,RaceComplete,533,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
103,Bot 04,B04,True,True,536.291,15,14,0,2,1,182.206,0.600,RaceComplete,535,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
104,Bot 07,B07,True,True,208.921,6,5,6,3,2,100.825,0.597,Stuck,535,q_table_v6.json,False,45.006,HardRight,cp:6|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
105,Bot 06,B06,True,True,536.080,15,14,0,2,1,179.244,0.594,RaceComplete,537,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
106,Bot 05,B05,True,True,57.424,2,1,2,2,5,65.556,0.591,Stuck,537,q_table_v6.json,False,45.058,TurnRightAndAccelerate,cp:2|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
107,Bot 10,B10,True,True,542.658,15,14,0,2,0,140.244,0.588,RaceComplete,538,q_table_v6.json,True,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
108,Bot 03,B03,True,True,540.762,15,14,0,6,0,169.115,0.585,RaceComplete,538,q_table_v6.json,False,0.000,Coast,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
109,Bot 08,B08,True,True,539.127,15,14,0,9,0,183.972,0.582,RaceComplete,538,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
110,Bot 01,B01,True,True,535.371,15,14,0,1,2,158.741,0.579,RaceComplete,538,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
111,Bot 02,B02,True,True,527.126,15,14,0,5,4,199.156,0.576,RaceComplete,539,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
112,Bot 07,B07,True,True,543.399,15,14,0,0,0,128.707,0.573,RaceComplete,539,q_table_v6.json,True,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
113,Bot 09,B09,True,True,534.783,15,14,0,3,2,147.292,0.570,RaceComplete,539,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
114,Bot 04,B04,True,True,536.432,15,14,0,1,1,158.083,0.568,RaceComplete,540,q_table_v6.json,False,0.000,Brake,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
115,Bot 08,B08,True,True,55.000,2,1,2,1,5,64.723,0.565,Stuck,540,q_table_v6.json,False,45.058,AccelerateForward,cp:2|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
116,Bot 05,B05,True,True,538.360,15,14,0,4,1,136.674,0.562,RaceComplete,540,q_table_v6.json,False,0.000,TurnLeftAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
117,Bot 09,B09,True,True,97.066,3,2,3,0,0,72.941,0.559,Stuck,548,q_table_v6.json,False,45.059,Coast,cp:3|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
118,Bot 06,B06,True,True,539.412,15,14,0,1,0,197.580,0.556,RaceComplete,549,q_table_v6.json,False,0.000,TurnRightAndAccelerate,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
119,Bot 10,B10,True,True,538.646,15,14,0,10,2,181.813,0.554,RaceComplete,552,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:slow|progress:fresh|bomb:False|fsm:Recover
120,Bot 01,B01,True,True,541.573,15,14,0,3,0,143.062,0.551,RaceComplete,553,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:fast|progress:fresh|bomb:False|fsm:Recover
