Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
1,Bot 10,B10,TRUE,FALSE,93.757,3,2,3,0,0,55.183,0.1,Stuck,2311,q_table_v7_best.json,FALSE,45.066,Brake,cp:3|dist:far|angle:hardLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
2,Bot 02,B02,TRUE,FALSE,107.431,3,2,3,0,0,56.092,0.1,Stuck,2312,q_table_v7_best.json,FALSE,45.061,HardLeft,cp:3|dist:medium|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
3,Bot 04,B04,TRUE,FALSE,105.078,3,2,3,4,0,57.335,0.1,Stuck,2314,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
4,Bot 05,B05,TRUE,FALSE,138.658,4,3,4,2,0,58.084,0.1,Stuck,2314,q_table_v7_best.json,FALSE,45.083,Brake,cp:4|dist:far|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
5,Bot 07,B07,TRUE,FALSE,206.561,6,5,6,0,0,69.45,0.1,Stuck,2317,q_table_v7_best.json,FALSE,45.059,Brake,cp:6|dist:far|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
6,Bot 06,B06,TRUE,FALSE,413.108,12,11,12,0,1,93.682,0.1,Stuck,2331,q_table_v7_best.json,FALSE,45.058,HardRight,cp:12|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
7,Bot 03,B03,TRUE,FALSE,419.911,12,11,12,1,1,98.166,0.1,Stuck,2336,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
8,Bot 09,B09,TRUE,FALSE,421.079,12,11,12,4,0,99.327,0.1,Stuck,2336,q_table_v7_best.json,FALSE,45.063,RecoveryTurn,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
9,Bot 08,B08,TRUE,FALSE,543.942,15,14,15,0,0,104.634,0.1,RaceComplete,2340,q_table_v7_best.json,FALSE,6.305,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
10,Bot 01,B01,TRUE,FALSE,398.914,11,10,11,3,0,108.293,0.1,Stuck,2341,q_table_v7_best.json,FALSE,45.067,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
11,Bot 04,B04,TRUE,FALSE,212.772,5,4,5,3,0,67.052,0.1,Stuck,2349,q_table_v7_best.json,FALSE,45.061,Brake,cp:5|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
12,Bot 07,B07,TRUE,FALSE,104.785,3,2,3,0,0,58.671,0.1,Stuck,2351,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:3|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
13,Bot 05,B05,TRUE,FALSE,319.019,9,8,9,0,0,88.704,0.1,Stuck,2357,q_table_v7_best.json,FALSE,45.055,Coast,cp:9|dist:far|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
14,Bot 10,B10,TRUE,FALSE,402.104,11,10,11,1,0,103.45,0.1,Stuck,2365,q_table_v7_best.json,FALSE,45.047,AccelerateForward,cp:11|dist:far|angle:right|speed:max|progress:danger|bomb:False|fsm:Recover
15,Bot 01,B01,TRUE,FALSE,99.632,3,2,3,1,0,57.088,0.1,Stuck,2367,q_table_v7_best.json,FALSE,45.062,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
16,Bot 09,B09,TRUE,FALSE,90.166,3,2,3,4,2,66.135,0.1,Stuck,2367,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
17,Bot 02,B02,TRUE,FALSE,542.095,15,14,15,0,0,123.063,0.1,RaceComplete,2373,q_table_v7_best.json,FALSE,6.807,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
18,Bot 04,B04,TRUE,FALSE,97.01,3,2,3,0,0,58.003,0.1,Stuck,2374,q_table_v7_best.json,FALSE,45.061,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
19,Bot 06,B06,TRUE,FALSE,538.933,15,14,15,0,1,94.845,0.1,RaceComplete,2374,q_table_v7_best.json,FALSE,6.384,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
20,Bot 08,B08,TRUE,FALSE,419.377,11,10,11,2,0,88.706,0.1,Stuck,2374,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:hardRight|speed:max|progress:danger|bomb:False|fsm:Recover
21,Bot 03,B03,TRUE,FALSE,420.683,12,11,12,0,1,95.51,0.1,Stuck,2374,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
22,Bot 07,B07,TRUE,FALSE,543.91,15,14,15,2,0,88.207,0.1,RaceComplete,2380,q_table_v7_best.json,FALSE,8.96,AccelerateForward,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
23,Bot 01,B01,TRUE,FALSE,548.652,15,14,15,1,0,73.85,0.1,RaceComplete,2384,q_table_v7_best.json,FALSE,7.88,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
