Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
231,Bot 04,B04,TRUE,FALSE,415.967,11,10,11,0,0,87.049,0.01,Stuck,2720,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
232,Bot 03,B03,TRUE,FALSE,454.645,11,10,11,0,1,92.359,0.01,Stuck,2722,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
233,Bot 01,B01,TRUE,FALSE,430.227,12,11,12,0,0,132.186,0.01,Stuck,2728,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
234,Bot 08,B08,TRUE,FALSE,376.766,10,9,10,1,0,85.143,0.01,Stuck,2728,q_table_v7_best.json,FALSE,45.062,TurnRightAndAccelerate,cp:10|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
235,Bot 05,B05,TRUE,FALSE,145.515,4,3,4,0,0,99.247,0.01,Stuck,2731,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:4|dist:medium|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
236,Bot 09,B09,TRUE,FALSE,547.346,15,14,15,2,0,86.716,0.01,RaceComplete,2736,q_table_v7_best.json,FALSE,6.558,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
237,Bot 02,B02,TRUE,FALSE,455.595,11,10,11,1,0,89.869,0.01,Stuck,2736,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
238,Bot 07,B07,TRUE,FALSE,543.184,15,14,15,0,0,85.804,0.01,RaceComplete,2738,q_table_v7_best.json,FALSE,6.554,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
239,Bot 03,B03,TRUE,FALSE,224.315,5,4,5,0,1,66.053,0.01,Stuck,2740,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:5|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
240,Bot 10,B10,TRUE,FALSE,440.165,11,10,11,0,0,91.2,0.01,Stuck,2742,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
241,Bot 06,B06,TRUE,FALSE,421.969,11,10,11,0,1,97.417,0.01,Stuck,2742,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
242,Bot 01,B01,TRUE,FALSE,97.401,3,2,3,0,0,56.262,0.01,Stuck,2744,q_table_v7_best.json,FALSE,45.061,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
243,Bot 04,B04,TRUE,FALSE,423.522,11,10,11,0,0,90.782,0.01,Stuck,2744,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
244,Bot 08,B08,TRUE,FALSE,72.547,2,1,2,0,0,50.618,0.01,Stuck,2744,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:2|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
245,Bot 02,B02,TRUE,FALSE,99.976,3,2,3,0,0,56.263,0.01,Stuck,2745,q_table_v7_best.json,FALSE,45.048,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
246,Bot 09,B09,TRUE,FALSE,313.693,9,8,9,3,1,76.011,0.01,Stuck,2746,q_table_v7_best.json,FALSE,45.058,TurnLeftAndAccelerate,cp:9|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
247,Bot 05,B05,TRUE,FALSE,544.879,15,14,15,0,1,93.522,0.01,RaceComplete,2747,q_table_v7_best.json,FALSE,6.39,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
248,Bot 07,B07,TRUE,FALSE,418.806,12,11,12,1,0,91.86,0.01,Stuck,2749,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:12|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
249,Bot 06,B06,TRUE,FALSE,543.217,15,14,15,0,0,82.517,0.01,RaceComplete,2749,q_table_v7_best.json,FALSE,6.753,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
250,Bot 03,B03,TRUE,FALSE,401.501,11,10,11,1,0,92.442,0.01,Stuck,2751,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
251,Bot 10,B10,TRUE,FALSE,455.144,11,10,11,0,0,87.543,0.01,Stuck,2751,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
252,Bot 02,B02,TRUE,FALSE,101.175,3,2,3,0,0,56.265,0.01,Stuck,2752,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
253,Bot 08,B08,TRUE,FALSE,402.79,10,9,10,0,0,90.532,0.01,Stuck,2752,q_table_v7_best.json,FALSE,45.06,TurnRightAndAccelerate,cp:10|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
254,Bot 04,B04,TRUE,FALSE,539.491,15,14,15,0,0,102.651,0.01,RaceComplete,2752,q_table_v7_best.json,FALSE,6.392,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
255,Bot 05,B05,TRUE,FALSE,293.471,8,7,8,1,1,74.101,0.01,Stuck,2758,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:8|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
256,Bot 07,B07,TRUE,FALSE,181.171,5,4,5,0,0,62.32,0.01,Stuck,2758,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:5|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
257,Bot 03,B03,TRUE,FALSE,170.124,5,4,5,0,0,62.91,0.01,Stuck,2760,q_table_v7_best.json,FALSE,45.067,AccelerateForward,cp:5|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
258,Bot 01,B01,TRUE,FALSE,549.104,15,14,15,0,0,150.2,0.01,RaceComplete,2760,q_table_v7_best.json,FALSE,7.223,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
259,Bot 06,B06,TRUE,FALSE,276.998,7,6,7,1,0,72.828,0.01,Stuck,2760,q_table_v7_best.json,FALSE,45.068,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
260,Bot 10,B10,TRUE,FALSE,378.182,10,9,10,4,1,88.624,0.01,Stuck,2763,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:10|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
261,Bot 04,B04,TRUE,FALSE,219.591,6,5,6,0,0,64.396,0.01,Stuck,2763,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:6|dist:far|angle:left|speed:slow|progress:danger|bomb:False|fsm:Recover
262,Bot 09,B09,TRUE,FALSE,543.79,15,14,15,0,1,124.971,0.01,RaceComplete,2763,q_table_v7_best.json,FALSE,7.637,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
263,Bot 02,B02,TRUE,FALSE,441.9,11,10,11,0,0,93.269,0.01,Stuck,2764,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
264,Bot 08,B08,TRUE,FALSE,410.354,11,10,11,0,0,93.69,0.01,Stuck,2764,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
265,Bot 03,B03,TRUE,FALSE,101.188,3,2,3,0,0,57.83,0.01,Stuck,2766,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
266,Bot 06,B06,TRUE,FALSE,204.873,5,4,5,0,0,62.809,0.01,Stuck,2766,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:5|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
267,Bot 01,B01,TRUE,FALSE,297.005,7,6,7,1,0,72.86,0.01,Stuck,2766,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
268,Bot 07,B07,TRUE,FALSE,544.491,15,14,15,0,0,85.222,0.01,RaceComplete,2766,q_table_v7_best.json,FALSE,6.805,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
269,Bot 05,B05,TRUE,FALSE,420.33,12,11,12,0,1,97.508,0.01,Stuck,2773,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
270,Bot 02,B02,TRUE,FALSE,116.539,3,2,3,0,0,56.297,0.01,Stuck,2773,q_table_v7_best.json,FALSE,45.093,AccelerateForward,cp:3|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
271,Bot 03,B03,TRUE,FALSE,188.321,5,4,5,0,0,62.402,0.01,Stuck,2776,q_table_v7_best.json,FALSE,45.016,AccelerateForward,cp:5|dist:far|angle:hardLeft|speed:max|progress:danger|bomb:False|fsm:Recover
272,Bot 10,B10,TRUE,FALSE,535.446,15,14,15,0,1,99.497,0.01,RaceComplete,2779,q_table_v7_best.json,FALSE,6.225,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
273,Bot 09,B09,TRUE,FALSE,414.772,11,10,11,0,1,94.762,0.01,Stuck,2780,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
274,Bot 08,B08,TRUE,FALSE,395.826,11,10,11,0,0,89.868,0.01,Stuck,2780,q_table_v7_best.json,FALSE,45.062,TurnLeftAndAccelerate,cp:11|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
275,Bot 01,B01,TRUE,FALSE,256.775,6,5,6,0,0,64.888,0.01,Stuck,2780,q_table_v7_best.json,FALSE,45.054,AccelerateForward,cp:6|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
276,Bot 06,B06,TRUE,FALSE,178.556,5,4,5,0,0,96.515,0.01,Stuck,2783,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:5|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
277,Bot 04,B04,TRUE,FALSE,547.355,15,14,15,5,0,146.709,0.01,RaceComplete,2783,q_table_v7_best.json,FALSE,6.719,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
278,Bot 07,B07,TRUE,FALSE,400.942,11,10,11,0,0,95.346,0.01,Stuck,2783,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:11|dist:medium|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
279,Bot 05,B05,TRUE,FALSE,427.332,11,10,11,0,1,97.919,0.01,Stuck,2783,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:11|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
280,Bot 02,B02,TRUE,FALSE,425.903,11,10,11,4,0,99.626,0.01,Stuck,2787,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
281,Bot 03,B03,TRUE,FALSE,403.921,11,10,11,0,0,99.497,0.01,Stuck,2794,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
282,Bot 06,B06,TRUE,FALSE,184.837,5,4,5,0,0,62.48,0.01,Stuck,2794,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:5|dist:far|angle:hardLeft|speed:max|progress:danger|bomb:False|fsm:Recover
283,Bot 08,B08,TRUE,FALSE,429.872,11,10,11,0,1,95.76,0.01,Stuck,2794,q_table_v7_best.json,FALSE,45.021,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
284,Bot 01,B01,TRUE,FALSE,543.209,15,14,15,0,0,89.394,0.01,RaceComplete,2794,q_table_v7_best.json,FALSE,6.743,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
285,Bot 05,B05,TRUE,FALSE,99.116,3,2,3,0,0,56.261,0.01,Stuck,2795,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
286,Bot 07,B07,TRUE,FALSE,539.101,15,14,15,2,1,85.722,0.01,RaceComplete,2796,q_table_v7_best.json,FALSE,6.39,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
287,Bot 04,B04,TRUE,FALSE,399.715,11,10,11,0,0,91.797,0.01,Stuck,2796,q_table_v7_best.json,FALSE,45.245,Brake,cp:11|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
288,Bot 09,B09,TRUE,FALSE,428.773,12,11,12,0,1,137.421,0.01,Stuck,2796,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:12|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
289,Bot 10,B10,TRUE,FALSE,433.496,12,11,12,0,0,142.477,0.01,Stuck,2796,q_table_v7_best.json,FALSE,45.055,TurnLeftAndAccelerate,cp:12|dist:close|angle:behindRight|speed:slow|progress:danger|bomb:False|fsm:Racing
290,Bot 03,B03,TRUE,FALSE,96.155,3,2,3,0,0,56.261,0.01,Stuck,2799,q_table_v7_best.json,FALSE,45.058,RecoveryTurn,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
291,Bot 01,B01,TRUE,FALSE,263.702,7,6,7,0,0,71.434,0.01,Stuck,2799,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
292,Bot 02,B02,TRUE,FALSE,540.12,15,14,15,1,0,111.195,0.01,RaceComplete,2799,q_table_v7_best.json,FALSE,6.721,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
293,Bot 06,B06,TRUE,FALSE,433.45,11,10,11,3,0,85.889,0.01,Stuck,2799,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
294,Bot 08,B08,TRUE,FALSE,539.721,15,14,15,0,1,93.854,0.01,RaceComplete,2801,q_table_v7_best.json,FALSE,6.719,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
295,Bot 03,B03,TRUE,FALSE,108.869,3,2,3,0,0,56.426,0.01,Stuck,2801,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:3|dist:far|angle:right|speed:max|progress:danger|bomb:False|fsm:Recover
296,Bot 07,B07,TRUE,FALSE,287.596,7,6,7,3,0,71.614,0.01,Stuck,2801,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
297,Bot 05,B05,TRUE,FALSE,543.706,15,14,15,0,0,89.37,0.01,RaceComplete,2801,q_table_v7_best.json,FALSE,6.557,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
298,Bot 10,B10,TRUE,FALSE,542.958,15,14,15,0,0,91.204,0.01,RaceComplete,2801,q_table_v7_best.json,FALSE,6.643,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
299,Bot 01,B01,TRUE,FALSE,95.141,3,2,3,0,0,56.423,0.01,Stuck,2801,q_table_v7_best.json,FALSE,45.058,RecoveryTurn,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
300,Bot 02,B02,TRUE,FALSE,405.074,11,10,11,0,0,97.008,0.01,Stuck,2807,q_table_v7_best.json,FALSE,45.064,AccelerateForward,cp:11|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
301,Bot 06,B06,TRUE,FALSE,435.397,11,10,11,0,0,93.355,0.01,Stuck,2807,q_table_v7_best.json,FALSE,45.034,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
302,Bot 04,B04,TRUE,FALSE,549.663,15,14,15,2,0,143.375,0.01,RaceComplete,2807,q_table_v7_best.json,FALSE,6.473,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
303,Bot 08,B08,TRUE,FALSE,542.973,15,14,15,2,0,82.983,0.01,RaceComplete,2807,q_table_v7_best.json,FALSE,7.055,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
304,Bot 07,B07,TRUE,FALSE,283.983,7,6,7,1,0,84.479,0.01,Stuck,2809,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
305,Bot 05,B05,TRUE,FALSE,542.671,15,14,15,2,0,84.807,0.01,RaceComplete,2809,q_table_v7_best.json,FALSE,7.468,HardLeft,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
306,Bot 03,B03,TRUE,FALSE,543.101,15,14,15,0,0,90.701,0.01,RaceComplete,2809,q_table_v7_best.json,FALSE,6.058,AccelerateForward,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
307,Bot 09,B09,TRUE,FALSE,541.5,15,14,15,6,1,161.484,0.01,RaceComplete,2809,q_table_v7_best.json,FALSE,6.64,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
308,Bot 02,B02,TRUE,FALSE,118.383,3,2,3,0,0,56.92,0.01,Stuck,2809,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:3|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
309,Bot 10,B10,TRUE,FALSE,544.546,15,14,15,0,0,110.614,0.01,RaceComplete,2810,q_table_v7_best.json,FALSE,6.64,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
310,Bot 04,B04,TRUE,FALSE,410.482,10,9,10,4,0,84.975,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.061,TurnRightAndAccelerate,cp:10|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
311,Bot 01,B01,TRUE,FALSE,432.117,12,11,12,0,0,140.493,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:12|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
312,Bot 06,B06,TRUE,FALSE,396.505,11,10,11,0,0,96.339,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.058,TurnLeftAndAccelerate,cp:11|dist:far|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Recover
313,Bot 08,B08,TRUE,FALSE,400.943,11,10,11,0,0,95.511,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.056,HardLeft,cp:11|dist:far|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
314,Bot 07,B07,TRUE,FALSE,416.523,11,10,11,1,1,92.438,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
315,Bot 05,B05,TRUE,FALSE,426.069,12,11,12,0,0,91.53,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.057,RecoveryTurn,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
316,Bot 03,B03,TRUE,FALSE,435.054,11,10,11,0,0,95.76,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
317,Bot 09,B09,TRUE,FALSE,426.251,11,10,11,0,0,96.842,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
318,Bot 10,B10,TRUE,FALSE,431.148,11,10,11,0,0,91.611,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
319,Bot 02,B02,TRUE,FALSE,423.152,12,11,12,1,1,101.325,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
320,Bot 03,B03,TRUE,FALSE,101.567,3,2,3,0,0,56.261,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.057,Brake,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
321,Bot 04,B04,TRUE,FALSE,411.036,11,10,11,2,1,94.102,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.06,HardRight,cp:11|dist:far|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
322,Bot 01,B01,TRUE,FALSE,431.805,11,10,11,2,0,87.379,0.01,Stuck,2810,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
323,Bot 05,B05,TRUE,FALSE,409.53,11,10,11,0,0,89.539,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:11|dist:far|angle:hardRight|speed:fast|progress:danger|bomb:False|fsm:Recover
324,Bot 09,B09,TRUE,FALSE,421.413,11,10,11,0,0,85.22,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
325,Bot 08,B08,TRUE,FALSE,417.148,11,10,11,1,0,115.757,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
326,Bot 10,B10,TRUE,FALSE,542.908,15,14,15,0,0,82.566,0.01,RaceComplete,2811,q_table_v7_best.json,FALSE,6.557,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
327,Bot 01,B01,TRUE,FALSE,99.302,3,2,3,0,0,56.259,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
328,Bot 06,B06,TRUE,FALSE,544.089,15,14,15,0,1,144.141,0.01,RaceComplete,2811,q_table_v7_best.json,FALSE,6.642,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
329,Bot 07,B07,TRUE,FALSE,423.827,12,11,12,0,1,138.082,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:12|dist:far|angle:hardRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
330,Bot 05,B05,TRUE,FALSE,99.425,3,2,3,0,0,56.263,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.055,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
331,Bot 02,B02,TRUE,FALSE,415.797,11,10,11,0,1,96.674,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
332,Bot 09,B09,TRUE,FALSE,99.416,3,2,3,0,0,56.262,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.055,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
333,Bot 04,B04,TRUE,FALSE,389.283,10,9,10,1,0,84.39,0.01,Stuck,2811,q_table_v7_best.json,FALSE,45.038,TurnRightAndAccelerate,cp:10|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
334,Bot 03,B03,TRUE,FALSE,416.299,12,11,12,0,1,112.523,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:12|dist:medium|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
335,Bot 01,B01,TRUE,FALSE,102.702,3,2,3,0,0,56.265,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
336,Bot 06,B06,TRUE,FALSE,96.455,3,2,3,0,0,56.263,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.058,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
337,Bot 09,B09,TRUE,FALSE,100.385,3,2,3,0,0,56.261,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.055,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
338,Bot 07,B07,TRUE,FALSE,542.871,15,14,15,1,0,80.248,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.971,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
339,Bot 10,B10,TRUE,FALSE,421.69,11,10,11,0,0,89.452,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.055,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
340,Bot 05,B05,TRUE,FALSE,537.946,15,14,15,1,1,83.728,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.888,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
341,Bot 08,B08,TRUE,FALSE,544.347,15,14,15,3,0,121.901,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,6.716,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
342,Bot 02,B02,TRUE,FALSE,539.428,15,14,15,0,1,95.613,0.01,RaceComplete,2812,q_table_v7_best.json,FALSE,7.074,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
343,Bot 04,B04,TRUE,FALSE,425.179,11,10,11,0,1,101.573,0.01,Stuck,2812,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
